                     <img src=""https://r-scale-16.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/ddaeb7fd-393e-42eb-952d-31485dd3bf05.gif?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    W wieku 89 lat zmarł Zbigniew Brzeziński, doradca prezydenta Jimmy'ego Cartera do spraw bezpieczeństwa narodowego w latach 1977-1981. Był jednym z najbardziej wpływowych politologów i strategów polityki zagranicznej USA. 
                    
                "
"pl_POL_tvn24_int" "2017-05-26 20:01:00" "Uciekł policji. Obława, 20 tysięcy nagrody.
Nieoficjalnie: odbił go napastnik z bronią" "
                    
                     <img src=""https://r-scale-67.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p2/i/28dc6b0e1b33769b4b94685e4f4d1e5c/f2d1d0af-9ed6-4440-82ac-cf2b268c3452.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Trwają poszukiwania mężczyzny, który w piątek po południu uciekł policjantom ze szpitala przy ulicy Banacha w Warszawie. To 42-letni Piotr Ruzicki. Za wskazanie miejsca jego pobytu wyznaczono 20 tysięcy złotych nagrody.
                    
                "
"pl_POL_tvn24_int" "2017-05-26 19:36:00" """Przygoda"", ""Dzikość serca"" i ""Pulp Fiction"". Arcydzieła wybuczane w Cannes" "
                    
                     <img src=""https://r-scale-16.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/6adf7bde-b496-4e15-9a75-11ab15338419.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Międzynarodowy Festiwal Filmowy w Cannes jest jedną z najważniejszych tego typu imprez na świecie. Publiczność na Lazurowym Wybrzeżu ma możliwość najczęściej jako pierwsza zobaczyć filmy, które później ogląda cały świat. Ale nawet taka publiczność nie zawsze potrafi docenić największe dzieła. Filmom Lyncha, Malicka, Scorsese i Antonioniego widownia okazała dezaprobatę - i gremialnie je wybuczała.
                    
                "
"pl_POL_tvn24_int" "2017-05-26 17:18:37" "Najlepsi surferzy czy tańczący Will Smith? 
Wybierz najciekawsze wideo tygodnia w tvn24.pl" "
